Дата,Цена машиноместа,Количество машиномест,Купит\некупит,Уникальный идентификатор покупки,Скидка,Налог,Стоимость дополнительных услуг,Общая стоимость,Итоговая сумма,Сумма платежа,Комиссия,Итоговая сумма с комиссией,Дополнительные расходы,Сумма дополнительных расходов
22,1982,0,0,57,1.0,1.0,6.0,17136622.46,4586216.49333333,22.0,22.0,22.0,252067.0,230037.0
16,1984,1,0,81,2.0,2.0,3.0,10930557.07,3669185.69,18.0,18.0,18.0,177338.0,177338.0
15,1985,0,0,96,10.0,10.0,10.0,12074797.23,2291981.758,13.0,11.0,12.0,339013.0,92085.0
22,1986,0,1,110,1.0,1.0,3.0,5854794.25,1961598.08333333,8.0,8.0,8.0,160023.0,160023.0
13,868,0,0,135,1.0,1.0,3.0,9849044.02,3295348.00666667,25.0,25.0,25.0,240412.0,240412.0
20,868,0,1,135,1.0,1.0,3.0,9849044.02,3295348.00666667,25.0,25.0,25.0,240412.0,240412.0
14,1989,0,0,138,1.0,1.0,5.0,5508151.36,1927265.472,2.0,2.0,2.0,160754.0,103000.0
20,1990,0,0,155,2.0,2.0,7.0,12791631.78,2728409.01,14.0,5.0,9.285714285714286,161168.0,157203.0
21,1992,0,0,163,1.0,1.0,3.0,5897702.8,3935135.2,2.0,2.0,2.0,109590.0,109590.0
12,1994,0,0,165,1.0,1.0,2.0,4551959.8,2281229.9,6.0,6.0,6.0,129525.0,129525.0
13,1995,0,0,167,2.0,2.0,3.0,7990780.66,2675926.88666667,22.0,22.0,22.0,208667.0,208667.0
12,1997,0,0,179,3.0,3.0,3.0,10832047.51,3629682.50333333,8.0,8.0,8.0,398869.92,398869.92
15,1998,0,0,201,1.0,1.0,2.0,4908612.09,2459306.045,9.0,9.0,9.0,165940.0,165940.0
21,1999,0,0,205,1.0,1.0,3.0,16731722.62,5597240.87333333,10.0,10.0,10.0,311807.0,311807.0
8,19,0,0,210,1.0,1.0,3.0,8093020.24,2710006.74666667,22.0,22.0,22.0,138777.0,138777.0
16,2000,0,0,212,1.0,1.0,3.0,4315973.6,1448657.86666667,11.0,11.0,11.0,190320.0,190320.0
21,2001,0,0,213,1.0,1.0,4.0,4320702.35,1090175.5875,9.0,7.0,7.5,223209.0,202832.0
20,1265,0,0,233,2.0,2.0,3.0,12100421.89,4059140.63,8.0,8.0,8.0,206289.0,206289.0
20,2006,0,0,284,2.0,2.0,3.0,4542232.37,1523744.12333333,12.0,12.0,12.0,196747.0,196747.0
15,2008,0,0,326,2.0,2.0,4.0,4397191.92,2109707.4075,7.0,6.0,6.5,202832.0,146467.0
18,2009,0,0,334,1.0,1.0,3.0,7470915.07,2500305.02333333,15.0,15.0,15.0,295800.0,295800.0
10,452,0,0,338,1.0,1.0,12.0,22796383.94,2511328.59166667,16.0,-2.0,10.0,296331.0,117524.0
7,2010,0,0,348,1.0,1.0,4.0,5176742.94,1321685.735,8.0,8.0,8.0,142292.0,142292.0
6,2011,0,0,365,1.0,1.0,3.0,4056973.58,2707982.38666667,8.0,8.0,8.0,155228.0,155228.0
7,2013,1,0,375,1.0,1.0,2.0,5788351.3,2899175.65,13.0,13.0,13.0,171423.0,171423.0
16,2014,0,0,380,1.0,1.0,10.0,5337147.51,1293418.51,19.0,8.0,13.1,263720.0,160739.0
18,2015,0,0,383,3.0,3.0,5.0,9455541.54,2567458.262,15.0,11.0,13.4,169024.0,134460.0
21,1285,0,0,437,1.0,1.0,3.0,6648700.29,2228566.76333333,23.0,23.0,23.0,193407.0,193407.0
16,1669,0,0,455,1.0,1.0,3.0,12088668.66,4039556.22,8.0,8.0,8.0,160495.0,160495.0
16,2020,0,0,460,1.0,1.0,2.0,3568093.05,1789046.525,16.0,16.0,16.0,153915.0,153915.0
22,2021,0,0,487,1.0,1.0,3.0,10867566.85,3635855.61666667,9.0,9.0,9.0,197995.0,197995.0
18,2023,0,0,491,2.0,2.0,2.0,3014350.0,1512175.0,4.0,4.0,4.0,76000.0,76000.0
21,469,0,0,498,1.0,1.0,3.0,4180912.88,1403304.29333333,8.0,8.0,8.0,170130.0,170130.0
23,2024,0,0,499,2.0,2.0,3.0,6377645.58,2138215.19333333,18.0,18.0,18.0,186186.0,186186.0
6,40,0,0,513,1.0,1.0,2.0,3708657.41,1859578.705,1.0,1.0,1.0,108300.0,108300.0
12,906,0,0,549,1.0,1.0,2.0,4074094.97,2042047.485,8.0,8.0,8.0,170235.0,170235.0
7,1683,0,0,595,1.0,1.0,1.0,10000.0,10000.0,6.0,6.0,6.0,141625.0,141625.0
14,51,0,0,641,1.0,1.0,6.0,27582087.49,4741806.13833333,20.0,20.0,20.0,292395.0,202967.0
22,2031,0,0,700,1.0,1.0,3.0,3956439.28,1328813.09333333,16.0,16.0,16.0,178152.0,178152.0
9,2032,0,0,705,1.0,1.0,2.0,5951350.16,2980675.08,2.0,2.0,2.0,159509.0,159509.0
24,2034,0,0,723,2.0,2.0,7.0,3700784.26,1015728.17142857,16.0,14.0,15.142857142857142,276727.0,239727.0
13,1693,0,0,731,1.0,1.0,2.0,4902052.3,2456026.15,8.0,8.0,8.0,144549.0,144549.0
16,498,0,0,738,1.0,1.0,3.0,3657484.71,2447323.14,22.0,22.0,22.0,199405.0,199405.0
13,2035,0,0,741,1.0,1.0,3.0,6543577.0,2193525.66666667,2.0,2.0,2.0,189699.0,189699.0
20,2038,0,1,761,1.0,1.0,6.0,9810060.96,1645343.495,18.0,18.0,18.0,176858.0,91110.0
2,2040,0,0,771,1.0,1.0,2.0,7828896.63,3919698.315,9.0,9.0,9.0,116507.0,116507.0
3,2041,0,0,795,1.0,1.0,6.0,8925044.85,2736657.605,30.0,23.0,26.5,191693.0,148472.0
21,2042,0,0,809,1.0,1.0,2.0,5730282.86,2870141.43,11.0,11.0,11.0,223178.0,223178.0
23,2043,0,0,824,2.0,2.0,3.0,4036844.52,1355614.84,15.0,15.0,15.0,183887.0,183887.0
21,68,0,0,827,2.0,2.0,2.0,7536461.39,3773230.695,8.0,8.0,8.0,106108.0,106108.0
7,2044,0,0,838,1.0,1.0,1.0,10000.0,10000.0,10.0,10.0,10.0,153042.0,153042.0
23,2045,0,0,843,3.0,3.0,3.0,9830691.22,3289230.40666667,2.0,2.0,2.0,260256.0,260256.0
18,2048,0,0,871,3.0,3.0,4.0,9183323.11,2307580.7775,24.0,2.0,7.5,213748.0,202910.0
23,2049,0,0,887,1.0,1.0,4.0,4081150.0,1985117.895,10.0,10.0,10.0,155000.0,155000.0
15,1328,0,0,892,3.0,3.0,5.0,5802984.9,3481790.924,8.0,8.0,8.0,105701.0,105701.0
4,2050,0,0,898,1.0,1.0,3.0,8427866.37,2821622.12333333,27.0,27.0,27.0,167744.0,167744.0
21,2051,0,0,904,3.0,3.0,3.0,5361377.25,1799459.08333333,18.0,18.0,18.0,160831.0,160831.0
18,2052,0,0,905,1.0,1.0,6.0,5461750.2,2549522.92,18.0,9.0,12.333333333333334,190696.0,151769.0
18,509,0,0,911,2.0,2.0,3.0,14108652.29,4721884.09666667,14.0,14.0,14.0,363243.0,363243.0
19,2054,0,0,915,2.0,2.0,3.0,9388622.57,3139540.85666667,2.0,2.0,2.0,253176.0,253176.0
20,2055,0,1,926,1.0,1.0,3.0,7636274.6,2557758.2,20.0,20.0,20.0,221512.0,221512.0
23,1335,0,0,945,1.0,1.0,5.0,3019724.46,1760057.756,28.0,20.0,23.2,88800.0,79346.0
19,2057,0,0,949,1.0,1.0,2.0,5465165.77,2737582.885,2.0,2.0,2.0,152894.0,152894.0
10,2059,0,0,958,1.0,1.0,3.0,10063539.55,3366846.51666667,5.0,5.0,5.0,177962.0,177962.0
16,944,0,0,969,3.0,3.0,6.0,7164863.27,2116971.165,29.0,18.0,23.5,196680.0,163873.0
19,944,0,0,969,3.0,3.0,6.0,7164863.27,2116971.165,29.0,18.0,23.5,196680.0,163873.0
13,2060,0,0,972,1.0,1.0,2.0,3871933.93,1940966.965,6.0,6.0,6.0,168970.0,168970.0
14,2061,0,0,993,2.0,2.0,3.0,7677931.57,2571643.85666667,16.0,16.0,16.0,244429.0,244429.0
21,2062,0,0,1003,1.0,1.0,3.0,7512334.98,2507444.99333333,13.0,13.0,13.0,197608.0,197608.0
3,2063,0,0,1006,1.0,1.0,4.0,5919976.88,2816989.01,11.0,11.0,11.0,208802.0,208802.0
23,1341,0,0,1021,1.0,1.0,3.0,8479601.37,2839867.12333333,24.0,24.0,24.0,244815.0,244815.0
20,1342,0,0,1030,4.0,4.0,3.0,7076223.5,2371074.5,19.0,19.0,19.0,184994.0,184994.0
10,87,0,0,1047,1.0,1.0,4.0,7724881.75,1942970.4375,19.0,5.0,8.5,236540.0,158713.0
21,2067,0,0,1067,1.0,1.0,4.0,2786409.0,1320192.0825,3.0,2.0,2.5,75100.0,71100.0
21,523,0,0,1075,1.0,1.0,6.0,7311701.29,1250159.85333333,26.0,26.0,26.0,153567.0,89780.0
22,1346,0,0,1094,1.0,1.0,3.0,11092755.09,3709918.36333333,20.0,20.0,20.0,184825.0,184825.0
15,2069,0,0,1109,1.0,1.0,3.0,9237066.72,3091355.57333333,2.0,2.0,2.0,186984.0,186984.0
10,526,0,0,1114,1.0,1.0,2.0,7806550.57,3908275.285,6.0,6.0,6.0,149685.0,149685.0
16,2070,0,0,1125,1.0,1.0,3.0,8726664.74,2921221.58,9.0,9.0,9.0,174841.0,174841.0
6,2073,0,0,1141,1.0,1.0,2.0,9056370.41,4533185.205,15.0,15.0,15.0,168674.0,168674.0
22,2074,0,1,1144,1.0,1.0,3.0,9769261.76,3266420.58666667,15.0,15.0,15.0,170041.0,170041.0
17,2076,0,0,1198,1.0,1.0,3.0,6870340.86,2302446.95333333,23.0,23.0,23.0,199046.0,199046.0
23,2080,0,0,1229,1.0,1.0,3.0,8113919.12,2714639.70666667,3.0,3.0,3.0,198465.0,198465.0
18,2081,0,0,1242,1.0,1.0,3.0,4982342.11,1670447.37,21.0,21.0,21.0,202667.0,202667.0
7,2082,0,0,1246,1.0,1.0,5.0,6662428.98,2644450.112,15.0,-1.0,8.6,350000.0,190339.0
24,2083,0,0,1293,2.0,2.0,2.0,5329658.29,2670079.145,3.0,3.0,3.0,193905.0,193905.0
6,115,0,0,1301,1.0,1.0,2.0,4826862.3,2418431.15,11.0,11.0,11.0,146794.0,146794.0
3,2085,0,0,1326,1.0,1.0,3.0,6376228.25,2137742.75,11.0,11.0,11.0,130503.0,130503.0
14,1360,0,0,1339,1.0,1.0,3.0,4216261.07,1415420.35666667,5.0,5.0,5.0,185763.0,185763.0
10,967,1,0,1350,1.0,1.0,2.0,7712449.36,3861224.68,3.0,3.0,3.0,170395.0,170395.0
22,2087,0,1,1353,1.0,1.0,5.0,12905470.88,3238867.72,16.0,16.0,16.0,172898.0,172898.0
19,2088,0,0,1356,1.0,1.0,2.0,3904069.49,1957284.745,8.0,8.0,8.0,167921.0,167921.0
19,2089,0,0,1374,3.0,3.0,3.0,8065220.69,2701740.23,4.0,4.0,4.0,246248.0,246248.0
12,2090,0,0,1376,5.0,5.0,5.0,11381471.51,4569988.604,9.0,6.0,6.6,331401.0,226722.54
15,543,0,0,1411,1.0,1.0,2.0,5336897.95,2673448.975,6.0,6.0,6.0,153252.0,153252.0
14,2091,0,0,1416,1.0,1.0,2.0,5070485.08,2540242.54,6.0,6.0,6.0,142825.0,142825.0
6,2092,0,0,1419,1.0,1.0,3.0,7990591.64,2675863.88,11.0,11.0,11.0,162218.0,162218.0
10,975,0,0,1433,1.0,1.0,2.0,4850012.76,2430006.38,6.0,6.0,6.0,147953.0,147953.0
23,2093,0,1,1462,1.0,1.0,3.0,4700957.14,1576985.71333333,13.0,13.0,13.0,208281.0,208281.0
23,1756,0,0,1467,1.0,1.0,2.0,3830433.82,1920216.91,9.0,9.0,9.0,181981.0,181981.0
19,984,0,0,1519,1.0,1.0,3.0,12773279.36,4271093.12,24.0,24.0,24.0,201769.0,201769.0
19,1760,0,0,1532,1.0,1.0,2.0,8940055.81,4475277.905,7.0,7.0,7.0,112809.0,112809.0
20,2095,0,1,1545,3.0,3.0,6.0,9015612.24,2936950.43666667,10.0,5.0,7.5,228769.0,224326.0
19,2096,0,0,1546,1.0,1.0,2.0,8509402.33,4259701.165,13.0,13.0,13.0,169864.0,169864.0
16,2097,0,0,1561,1.0,1.0,2.0,6271645.41,3140822.705,22.0,22.0,22.0,188638.0,188638.0
4,2098,0,0,1610,1.0,1.0,3.0,4487674.5,1508224.83333333,11.0,11.0,11.0,174126.0,174126.0
21,2100,0,0,1631,1.0,1.0,2.0,5429121.78,2719560.89,7.0,7.0,7.0,166792.0,166792.0
12,2101,0,0,1635,1.0,1.0,3.0,7209272.75,2406424.25,9.0,9.0,9.0,194509.0,194509.0
18,2104,0,0,1673,2.0,2.0,3.0,6169306.55,2068768.85,4.0,4.0,4.0,182226.0,182226.0
18,2105,0,0,1676,1.0,1.0,2.0,4004157.11,2007078.555,1.0,1.0,1.0,142818.0,142818.0
14,1384,0,0,1730,2.0,2.0,3.0,9456599.57,3164533.19,13.0,13.0,13.0,169285.0,169285.0
23,2109,0,0,1748,2.0,2.0,7.0,8433391.16,1702678.232,16.0,11.0,12.428571428571429,192094.0,178795.0
11,155,0,0,1771,1.0,1.0,2.0,5395932.18,2703216.09,8.0,8.0,8.0,158489.0,158489.0
15,1774,0,0,1790,1.0,1.0,2.0,8190632.09,4100316.045,6.0,6.0,6.0,140977.0,140977.0
23,1785,0,0,1890,1.0,1.0,3.0,10360659.85,3465886.61666667,23.0,23.0,23.0,246235.34,246235.34
20,1015,0,0,1893,1.0,1.0,2.0,4679596.5,2344798.25,8.0,8.0,8.0,190634.0,190634.0
15,2112,0,0,1901,3.0,3.0,4.0,6996985.73,1754246.4325,23.0,10.0,19.75,199687.0,191209.0
24,582,0,0,1930,1.0,1.0,3.0,2551064.02,1704042.68,5.0,5.0,5.0,100000.0,100000.0
20,2114,0,0,1931,2.0,2.0,4.0,10996781.04,2760945.26,26.0,12.0,22.5,182843.0,182160.0
18,2115,0,0,1937,1.0,1.0,6.0,16091117.47,5193848.39666667,12.0,11.0,11.5,327520.0,302822.0
22,2117,0,1,1948,1.0,1.0,3.0,5729866.59,1919955.53,9.0,9.0,9.0,189229.0,189229.0
6,2118,0,0,1956,1.0,1.0,4.0,6746523.76,1694130.94,8.0,5.0,6.5,298395.0,194002.0
10,2120,0,0,1983,1.0,1.0,2.0,8229625.18,4119812.59,11.0,11.0,11.0,155027.0,155027.0
18,2121,0,0,2003,1.0,1.0,3.0,5528497.37,1852832.45666667,6.0,6.0,6.0,159366.0,159366.0
19,2122,0,0,2036,1.0,1.0,3.0,6584501.29,2204833.76333333,15.0,15.0,15.0,182156.0,182156.0
23,2123,0,0,2045,1.0,1.0,2.0,7866921.3,3938460.65,2.0,2.0,2.0,153109.0,153109.0
24,598,0,0,2068,2.0,2.0,3.0,11436685.52,3825561.84,29.0,29.0,29.0,210656.0,210656.0
5,2125,0,0,2071,1.0,1.0,3.0,2123748.75,1419332.5,11.0,11.0,11.0,108500.0,108500.0
16,2126,0,0,2093,2.0,2.0,3.0,11107461.81,3721487.27,24.0,24.0,24.0,292047.0,292047.0
15,2127,0,0,2099,1.0,1.0,3.0,7262288.22,2434096.07333333,18.0,18.0,18.0,252811.0,252811.0
22,2128,0,1,2105,1.0,1.0,3.0,5212758.99,1747586.33,20.0,20.0,20.0,225560.0,225560.0
20,2129,0,0,2123,1.0,1.0,3.0,6894239.58,2311413.19333333,4.0,4.0,4.0,265215.0,265215.0
18,1419,0,0,2177,1.0,1.0,3.0,4031313.37,1353771.12333333,1.0,1.0,1.0,170495.0,170495.0
7,200,0,0,2207,1.0,1.0,2.0,6475191.46,3242595.73,8.0,8.0,8.0,180646.0,180646.0
18,615,0,0,2227,3.0,3.0,3.0,6009876.69,2015625.56333333,2.0,2.0,2.0,124185.0,124185.0
10,2132,0,0,2238,1.0,1.0,2.0,4080695.31,2045347.655,17.0,17.0,17.0,179969.0,179969.0
23,2134,0,0,2250,1.0,1.0,3.0,11031650.46,3690550.15333333,20.0,20.0,20.0,188655.0,188655.0
15,2135,0,0,2254,3.0,3.0,2.0,8369859.68,4189929.84,15.0,15.0,15.0,221635.0,221635.0
19,2136,0,0,2259,1.0,1.0,2.0,5779402.46,2894701.23,7.0,7.0,7.0,159999.0,159999.0
5,1040,0,0,2272,1.0,1.0,5.0,5062893.28,2741262.666,7.0,7.0,7.0,107130.0,106879.74
9,1041,0,0,2274,1.0,1.0,2.0,10965137.28,5487568.64,2.0,2.0,2.0,185011.0,185011.0
14,2141,1,0,2333,1.0,1.0,7.0,13691570.01,2610989.46714286,15.0,-1.0,12.714285714285714,190322.0,45925.93
22,2144,0,0,2381,1.0,1.0,3.0,16939448.14,5666482.71333333,5.0,5.0,5.0,320391.0,320391.0
14,2146,0,0,2431,3.0,3.0,4.0,10142920.17,2567480.0425,6.0,4.0,5.5,239365.0,175769.0
19,2147,0,0,2435,2.0,2.0,6.0,9013619.85,2974075.32,13.0,10.0,11.5,165350.0,157664.0
19,2150,0,0,2456,1.0,1.0,4.0,14675808.47,3678952.1175,10.0,2.0,8.0,238859.0,225491.0
12,2151,0,0,2457,1.0,1.0,3.0,3572829.63,2394219.75333333,11.0,11.0,11.0,86845.64,86845.64
22,221,0,0,2474,1.0,1.0,3.0,6890723.92,2309241.30666667,13.0,13.0,13.0,127284.0,127284.0
7,1435,0,0,2496,1.0,1.0,3.0,4392421.39,1476473.79666667,11.0,11.0,11.0,162652.0,162652.0
22,1435,0,0,2496,1.0,1.0,3.0,4392421.39,1476473.79666667,11.0,11.0,11.0,162652.0,162652.0
19,1825,0,0,2503,1.0,1.0,6.0,7896075.88,3956371.27333333,2.0,2.0,2.0,157814.0,157814.0
15,1826,0,0,2507,1.0,1.0,2.0,7036023.39,3523011.695,9.0,9.0,9.0,184935.0,184935.0
24,2153,0,0,2510,3.0,3.0,6.0,10178065.94,3073888.07833333,25.0,7.0,16.0,246443.0,195954.0
23,225,0,0,2531,1.0,1.0,3.0,6758429.64,2262809.88,9.0,9.0,9.0,169115.0,169115.0
1,226,0,0,2532,1.0,1.0,2.0,3640694.31,1825597.155,2.0,2.0,2.0,149000.0,149000.0
20,2154,0,0,2539,2.0,2.0,15.0,12065927.39,3876403.28533333,20.0,12.0,17.0,305727.0,286531.0
9,2159,1,0,2570,1.0,1.0,3.0,8068164.67,2696054.89,8.0,5.0,6.0,291019.0,218381.0
16,2160,0,0,2588,1.0,1.0,2.0,6362425.1,3186212.55,6.0,6.0,6.0,150427.0,150427.0
19,1446,0,0,2602,1.0,1.0,3.0,8561978.38,2863992.79333333,14.0,14.0,14.0,218764.0,218764.0
12,1832,0,0,2631,1.0,1.0,2.0,8297659.88,4153829.94,6.0,6.0,6.0,149350.0,149350.0
17,2161,0,0,2664,2.0,2.0,3.0,7801199.39,2610399.79666667,12.0,12.0,12.0,160399.0,160399.0
23,2162,0,1,2678,1.0,1.0,3.0,5651385.6,1893795.2,16.0,16.0,16.0,182390.0,182390.0
11,2164,0,0,2733,1.0,1.0,3.0,4253032.0,1430010.66666667,11.0,11.0,11.0,179362.0,179362.0
20,2166,0,0,2757,1.0,1.0,4.0,5463799.25,2741149.625,13.0,13.0,13.0,246461.0,246461.0
14,2168,0,0,2771,1.0,1.0,2.0,9112430.35,4561215.175,11.0,11.0,11.0,174076.0,174076.0
20,2169,0,0,2779,1.0,1.0,3.0,4016739.64,1348913.21333333,1.0,1.0,1.0,186769.0,186769.0
17,1844,0,0,2784,1.0,1.0,3.0,4096597.36,1372199.12,7.0,6.0,6.666666666666667,186559.0,185882.0
13,1845,0,0,2787,1.0,1.0,2.0,10136831.44,5073415.72,18.0,18.0,18.0,176389.0,176389.0
22,656,0,0,2810,1.0,1.0,3.0,6561611.51,2200537.17,14.0,14.0,14.0,259853.0,259853.0
23,2171,0,0,2821,2.0,2.0,3.0,11012234.65,3683078.21666667,28.0,28.0,28.0,148639.0,148639.0
19,2172,0,0,2822,2.0,2.0,2.0,2535414.93,1272707.465,9.0,9.0,9.0,78253.0,78253.0
23,2173,1,0,2825,1.0,1.0,6.0,18288719.77,3114383.43666667,8.0,-1.0,3.5,241172.0,88631.0
24,2174,0,0,2831,1.0,1.0,2.0,8903159.42,4456579.71,10.0,10.0,10.0,144032.0,144032.0
24,2176,0,0,2874,2.0,2.0,2.0,3792762.03,1901381.015,15.0,15.0,15.0,180450.0,180450.0
12,2177,0,0,2888,1.0,1.0,1.0,10000.0,10000.0,14.0,14.0,14.0,242553.0,242553.0
20,2179,0,0,2895,3.0,3.0,4.0,3785207.45,1798032.1275,6.0,6.0,6.0,159910.0,154546.0
13,2180,0,0,2908,1.0,1.0,2.0,5637877.83,2823938.915,22.0,22.0,22.0,171219.0,171219.0
3,663,0,0,2911,1.0,1.0,3.0,7610004.24,2549001.41333333,6.0,6.0,6.0,156369.0,156369.0
24,262,0,1,2913,1.0,1.0,3.0,9026642.36,3018880.78666667,9.0,9.0,9.0,260431.0,260431.0
24,2181,0,0,2925,1.0,1.0,3.0,5428063.52,1819354.50666667,9.0,9.0,9.0,206592.0,206592.0
9,2184,1,0,2970,1.0,1.0,3.0,9631754.24,3222918.08,27.0,27.0,27.0,158852.0,158852.0
14,2185,0,0,2971,1.0,1.0,3.0,4612988.44,2917454.65333333,5.0,5.0,5.0,132026.0,132026.0
22,2185,0,0,2971,1.0,1.0,3.0,4612988.44,2917454.65333333,5.0,5.0,5.0,132026.0,132026.0
10,268,0,0,2972,1.0,1.0,3.0,13839210.95,4632070.31666667,19.0,19.0,19.0,356466.0,356466.0
18,2189,0,0,3023,1.0,1.0,5.0,8117563.14,2546042.184,10.0,9.0,9.4,291738.0,162006.0
15,2190,0,0,3027,1.0,1.0,3.0,9933156.01,3320718.67,7.0,7.0,7.0,124792.0,124792.0
17,2190,0,0,3027,1.0,1.0,3.0,9933156.01,3320718.67,7.0,7.0,7.0,124792.0,124792.0
8,2192,0,0,3075,1.0,1.0,2.0,5696432.34,2853216.17,8.0,8.0,8.0,152688.0,152688.0
23,2193,0,0,3084,1.0,1.0,3.0,3945388.89,1325129.63,6.0,6.0,6.0,181066.0,181066.0
12,1481,0,0,3085,2.0,2.0,3.0,7545335.91,2527445.30333333,11.0,11.0,11.0,216705.0,216705.0
21,1483,0,0,3100,1.0,1.0,4.0,6207065.55,3077902.6225,10.0,10.0,10.0,174601.0,174601.0
6,2194,0,0,3102,1.0,1.0,2.0,5920002.96,2965001.48,6.0,6.0,6.0,157259.0,157259.0
17,2195,0,0,3104,2.0,2.0,2.0,6269553.86,3139776.93,10.0,10.0,10.0,120695.0,120695.0
14,2197,0,0,3108,1.0,1.0,3.0,8904455.79,2978151.93,2.0,2.0,2.0,264455.0,264455.0
18,2198,0,0,3114,1.0,1.0,2.0,3104492.12,1557246.06,4.0,4.0,4.0,87019.26,87019.26
15,2199,0,0,3118,1.0,1.0,3.0,10897096.17,3642032.05666667,6.0,6.0,6.0,131721.0,131721.0
11,1487,0,0,3123,1.0,1.0,9.0,8478642.0,2337039.77444444,24.0,5.0,12.0,231834.0,177000.0
21,2204,0,0,3145,2.0,2.0,3.0,4115405.33,1384135.11,2.0,2.0,2.0,169260.0,169260.0
10,1115,0,0,3151,1.0,1.0,3.0,6812382.67,2283127.55666667,16.0,16.0,16.0,184559.0,184559.0
23,2205,0,0,3155,1.0,1.0,3.0,11276154.48,3768718.16,12.0,12.0,12.0,168786.0,168786.0
13,686,0,0,3162,4.0,4.0,6.0,11394970.5,3786851.82166667,17.0,12.0,14.5,215691.0,149916.0
22,2206,0,0,3230,2.0,2.0,3.0,10779332.26,3612110.75333333,4.0,4.0,4.0,361617.0,361617.0
11,2207,0,0,3232,1.0,1.0,3.0,7471586.55,2500195.51666667,10.0,10.0,10.0,161792.0,161792.0
23,2210,0,0,3299,1.0,1.0,2.0,4834396.57,2422198.285,1.0,1.0,1.0,141416.0,141416.0
17,1882,0,0,3335,1.0,1.0,2.0,5605198.02,2807599.01,2.0,2.0,2.0,206290.0,206290.0
18,2213,0,0,3357,1.0,1.0,2.0,5740552.86,2875276.43,17.0,17.0,17.0,162456.0,162456.0
18,2218,0,0,3401,1.0,1.0,3.0,9255130.68,3097376.89333333,25.0,25.0,25.0,239998.0,239998.0
14,2219,0,0,3412,2.0,1.0,4.0,6480300.07,1667083.82,14.0,14.0,14.0,252901.34,252901.34
20,2221,0,0,3443,2.0,2.0,3.0,8835425.11,2958475.03666667,26.0,26.0,26.0,255399.0,255399.0
4,716,0,0,3445,1.0,1.0,2.0,5870302.22,2948651.11,13.0,13.0,13.0,101738.34,101738.34
17,2224,0,0,3475,1.0,1.0,3.0,8193541.73,2756847.24333333,23.0,23.0,23.0,149726.0,149726.0
10,1135,0,0,3483,1.0,1.0,3.0,8586009.65,2874336.55,4.0,4.0,4.0,165170.0,165170.0
21,1136,1,0,3498,3.0,3.0,3.0,5328258.77,1786086.25666667,21.0,21.0,21.0,205318.0,205318.0
21,2227,0,0,3504,19.0,17.0,62.0,15060654.92,2124531.01316667,20.0,-1.0,6.758064516129032,366803.0,65425.0
24,2228,0,0,3510,2.0,2.0,3.0,12549652.43,4202217.47666667,16.0,16.0,16.0,218268.0,218268.0
21,721,0,0,3523,2.0,2.0,4.0,7097591.42,1786147.855,24.0,23.0,23.75,254190.0,252152.0
21,1525,0,1,3541,1.0,1.0,5.0,11096077.89,2786519.4725,14.0,14.0,14.0,273972.0,273972.0
11,1892,0,0,3559,1.0,1.0,3.0,6056032.37,2022010.79,11.0,11.0,11.0,154936.0,154936.0
13,2231,0,0,3560,1.0,1.0,2.0,5446271.01,2728135.505,10.0,10.0,10.0,153137.0,153137.0
18,2234,0,0,3581,1.0,1.0,4.0,17290592.8,4425853.5,16.0,16.0,16.0,417428.0,417428.0
23,2235,0,0,3591,2.0,2.0,3.0,14033074.5,4696691.5,13.0,13.0,13.0,212563.0,212563.0
23,1530,0,0,3603,1.0,1.0,2.0,5741193.07,2875596.535,11.0,11.0,11.0,151386.0,151386.0
19,1151,0,0,3620,1.0,1.0,3.0,4658894.14,1562631.38,15.0,15.0,15.0,198967.0,198967.0
22,1896,0,1,3621,2.0,2.0,6.0,9164746.81,3058352.85333333,20.0,12.0,16.0,235967.0,233147.0
15,2239,0,0,3625,1.0,1.0,5.0,4255708.8,2564621.28,6.0,6.0,6.0,109000.0,109000.0
17,734,0,0,3631,1.0,1.0,2.0,6072225.43,3041112.715,2.0,2.0,2.0,151790.0,151790.0
21,2240,0,0,3655,1.0,1.0,3.0,1607400.0,1074933.33333333,13.0,13.0,13.0,112000.0,112000.0
12,2241,0,0,3663,1.0,1.0,2.0,5133133.21,2571566.605,11.0,11.0,11.0,140900.0,140900.0
20,1540,0,0,3696,1.0,1.0,3.0,5055905.6,1695301.86666667,11.0,11.0,11.0,194096.0,194096.0
15,2243,0,0,3721,1.0,1.0,2.0,8345096.28,4177548.14,5.0,5.0,5.0,231123.0,231123.0
15,1544,0,0,3731,2.0,2.0,3.0,4995203.05,1675067.68333333,2.0,2.0,2.0,182605.0,182605.0
3,2245,0,0,3738,1.0,1.0,9.0,7640072.25,900700.33,23.0,23.0,23.0,152026.0,107223.0
24,2246,0,0,3740,3.0,3.0,3.0,5021004.98,1687001.66,7.0,7.0,7.0,166830.0,166830.0
23,2247,0,0,3749,1.0,1.0,3.0,5868593.89,3915729.26,9.0,9.0,9.0,115493.0,115493.0
16,2248,0,0,3752,2.0,2.0,6.0,8776255.33,2397541.20833333,17.0,15.0,16.0,228698.0,161996.0
19,340,0,0,3755,1.0,1.0,3.0,6764757.77,2264585.92333333,12.0,12.0,12.0,157820.0,157820.0
15,1547,0,0,3763,1.0,1.0,4.0,10237453.6,2571863.4,10.0,8.0,8.5,211367.0,205364.0
